"PlotName","Trial","Name","Block","Plot","Row","Column","ID","NGRDI","BGI","myIndex","ID","dsm"
"67","T4","T4_49",1,67,5,11,508,0.277947007107754,0.467071168831083,0.105102910168182,508,275.645578135286
"66","T4","T4_116",1,66,5,10,509,0.298316138245027,0.430649651693795,0.118447917487418,509,275.628977736969
"65","T4","T4_8",1,65,5,9,510,0.308376299826524,0.505914379064909,0.0317589519769163,510,275.819817661005
"64","T4","T4_18",1,64,5,8,511,0.27383640598671,0.498537102805122,0.0794302709381176,511,275.73741287787
"63","T4","T4_11",1,63,5,7,512,0.273954933470541,0.516534190468075,0.059217989983161,512,275.622812415192
"62","T4","T4_36",1,62,5,6,513,0.277176562228251,0.50646570801469,0.0646815474031411,513,275.668314810874
"61","T4","T4_104",1,61,5,5,514,0.28205005470324,0.477470845773646,0.0887045829003396,514,275.610223021733
"60","T4","T4_5",1,60,5,4,515,0.304424556103368,0.463972283216241,0.0745640460946524,515,275.685127564363
"59","T4","T4_52",1,59,5,3,516,0.297131904417609,0.454138631636118,0.0933147125181219,516,275.722158772106
"58","T4","T4_61",1,58,5,2,517,0.297956091850684,0.452532801924448,0.0944224640890111,517,275.698831639973
"57","T4","T4_22",1,57,5,1,518,0.288259929091395,0.476467837094038,0.0828323146886124,518,275.675219068992
"71","T4","T4_27",2,71,6,14,519,0.302563258613949,0.459064282950607,0.081690213846302,519,275.818421679746
"72","T4","T4_21",2,72,6,13,520,0.298326997735286,0.461877073078247,0.084365182083642,520,275.903950402934
"73","T4","T4_7",2,73,6,12,521,0.298501063710407,0.451524781007405,0.0951692028344393,521,275.705866038044
"74","T4","T4_28",2,74,6,11,522,0.278271649674295,0.502441119808738,0.0684540452116449,522,275.761563606934
"75","T4","T4_31",2,75,6,10,523,0.285531823564919,0.507283416167013,0.0547307145962626,523,275.881235288006
"76","T4","T4_79",2,76,6,9,524,0.302951060572115,0.49162720458206,0.0488609405437731,524,275.781570977172
"77","T4","T4_34",2,77,6,8,525,0.29219109192343,0.475805870715159,0.0780583990270348,525,275.808322172092
"78","T4","T4_76",2,78,6,7,526,0.294676638264661,0.48136346088053,0.0687354322018752,526,275.785808578913
"79","T4","T4_14",2,79,6,6,527,0.286031668953049,0.463733952016297,0.0977658142042448,527,275.681823435519
"80","T4","T4_115",2,80,6,5,528,0.291912012174143,0.447544036809188,0.105940980773742,528,275.697080051943
"81","T4","T4_97",2,81,6,4,529,0.272272775437104,0.468594407676235,0.109254020073521,529,275.676123248231
"82","T4","T4_114",2,82,6,3,530,0.271905349137324,0.467672572304653,0.109088414707612,530,275.636926987726
"83","T4","T4_47",2,83,6,2,531,0.281304927614957,0.478202238933387,0.0881888547515192,531,275.647293506986
"84","T4","T4_90",2,84,6,1,532,0.275243839878424,0.500436031383143,0.0726456480551144,532,275.723676712526
"98","T4","T4_84",2,98,7,14,533,0.275205520481768,0.472585668268547,0.103147559668191,533,275.794455682107
"97","T4","T4_53",2,97,7,13,534,0.279691225321761,0.511905786927236,0.0561330456365072,534,275.902118169822
"96","T4","T4_15",2,96,7,12,535,0.273961551501301,0.466650687928971,0.109785659694356,535,275.777159359432
"95","T4","T4_11",2,95,7,11,536,0.24734914264186,0.541274760592183,0.0697730356772168,536,275.743679683467
"94","T4","T4_39",2,94,7,10,537,0.255554274377262,0.54094048508217,0.0580378599627035,537,275.812972353308
"93","T4","T4_19",2,93,7,9,538,0.274204437910529,0.52960713340216,0.0464733360469817,538,275.826620964724
"92","T4","T4_66",2,92,7,8,539,0.285094676529652,0.484068715165612,0.0766946278713842,539,275.77671552476
"91","T4","T4_9",2,91,7,7,540,0.286536396768103,0.470818178599692,0.089106993218299,540,275.70219753149
"90","T4","T4_10",2,90,7,6,541,0.277494460214242,0.520917057035521,0.0502525482769504,541,275.769316417361
"89","T4","T4_77",2,89,7,5,542,0.261706623885586,0.52042689453592,0.070185603113561,542,275.892400165715
"88","T4","T4_60",2,88,7,4,543,0.274820541071207,0.495625396373728,0.0785928840200978,543,275.799916114558
"87","T4","T4_93",2,87,7,3,544,0.276375858947778,0.48528598780598,0.0873584758748362,544,275.762740393789
"86","T4","T4_4",2,86,7,2,545,0.273419329134755,0.476856360352164,0.0985926411778686,545,275.745475218729
"85","T4","T4_55",2,85,7,1,546,0.250137958649977,0.526717523861178,0.077748517423503,546,275.793396613426
"99","T4","T4_87",2,99,8,14,547,0.294897588135666,0.470310711948674,0.0803384941870005,547,275.944351546171
"100","T4","T4_78",2,100,8,13,548,0.25639104160969,0.493676296452464,0.105915945586503,548,275.92309680584
"101","T4","T4_42",2,101,8,12,549,0.284940563703341,0.475163436335162,0.0879334039461131,549,275.763046852867
"102","T4","T4_64",2,102,8,11,550,0.304287574597366,0.446600253691223,0.0928032244703075,550,275.800140784376
"103","T4","T4_118",2,103,8,10,551,0.272742889761404,0.539170146854327,0.0394590109340564,551,275.944912150937
"104","T4","T4_33",2,104,8,9,552,0.243151244313566,0.559094309252385,0.0567545838817837,552,275.94543947223
"105","T4","T4_56",2,105,8,8,553,0.275097937565853,0.494038393925502,0.0813961288937609,553,275.770492640928
"106","T4","T4_46",2,106,8,7,554,0.319726480329578,0.453720974633465,0.0692329461345368,554,275.70047540159
"107","T4","T4_72",2,107,8,6,555,0.312226879923351,0.496879133265678,0.0343475986303155,555,275.797794282342
"108","T4","T4_8",2,108,8,5,556,0.316378481945066,0.505043339378632,0.0218033503428318,556,275.82269465026
"109","T4","T4_24",2,109,8,4,557,0.300922797577367,0.46271643572544,0.0809523569164718,557,275.725251133398
"110","T4","T4_74",2,110,8,3,558,0.295332600632893,0.50118634719045,0.0494234773901516,558,275.759030280225
"111","T4","T4_86",2,111,8,2,559,0.306797173894773,0.468227100068332,0.0695519857852303,559,275.640158064401
"112","T4","T4_63",2,112,8,1,560,0.300685595515065,0.486621450997749,0.0562491508742845,560,275.744882882637
"126","T4","T4_29",2,126,9,14,561,0.321017650473557,0.450110840163862,0.0692376957075693,561,275.881442448936
"125","T4","T4_23",2,125,9,13,562,0.287287694235006,0.483448615787303,0.0775179670099433,562,275.867924196594
"124","T4","T4_43",2,124,9,12,563,0.285731234757599,0.467629130364427,0.0953064207402487,563,275.914920541681
"123","T4","T4_59",2,123,9,11,564,0.274556015524197,0.516488570057462,0.061419439071591,564,275.755546041503
"122","T4","T4_35",2,122,9,10,565,0.302993309139913,0.47104891045129,0.0698068306749722,565,275.81391609556
"121","T4","T4_96",2,121,9,9,566,0.290958182823129,0.496782819989907,0.0580234818870483,566,275.835998153214
"120","T4","T4_12",2,120,9,8,567,0.287688291572767,0.479180020140836,0.0798627556319607,567,275.874681026139
"119","T4","T4_3",2,119,9,7,568,0.299641205518549,0.492315438329757,0.0534057324722402,568,275.809177196615
"118","T4","T4_85",2,118,9,6,569,0.304228542992526,0.47310549775728,0.0665992523050001,569,275.718589943797
"117","T4","T4_81",2,117,9,5,570,0.287731678339226,0.472963946862586,0.0861503436140837,570,275.742905940082
"116","T4","T4_103",2,116,9,4,571,0.290472490490362,0.44517110658058,0.112285531821305,571,275.623576214335
"115","T4","T4_17",2,115,9,3,572,0.300697075233059,0.460591641044133,0.0831942964749179,572,275.765727036476
"114","T4","T4_6",2,114,9,2,573,0.302184974529207,0.467060733391574,0.0748975411303119,573,275.787082352038
"113","T4","T4_22",2,113,9,1,574,0.290922119537922,0.48501031313554,0.0695987059752105,574,275.806915792188
"127","T4","T4_18",2,127,10,14,575,0.288680716830632,0.483044746030561,0.0753044483428335,575,275.94574190986
"128","T4","T4_16",2,128,10,13,576,0.293186359807415,0.454766378356274,0.0973240950708817,576,275.965083139373
"129","T4","T4_38",2,129,10,12,577,0.300672161956755,0.483333897302543,0.0604583958184189,577,275.812456884854
"130","T4","T4_26",2,130,10,11,578,0.271590955671462,0.46998576298685,0.11292347756995,578,275.695365069138
"131","T4","T4_70",2,131,10,10,579,0.298774971905636,0.473833362511527,0.0728232948628827,579,275.74150647679
"132","T4","T4_5",2,132,10,9,580,0.297548027928178,0.504611208888401,0.0417708198441955,580,275.89083882355
"133","T4","T4_110",2,133,10,8,581,0.270649742561427,0.538383725169339,0.0429232031374663,581,275.809530013239
"134","T4","T4_1",2,134,10,7,582,0.29213118479724,0.499689240210643,0.0536061916263361,582,275.74472851199
"135","T4","T4_113",2,135,10,6,583,0.270761986713751,0.541151930044187,0.0394849357014461,583,275.81511517359
"136","T4","T4_92",2,136,10,5,584,0.293357370914847,0.480358537009853,0.0723285373740412,584,275.764438284742
"137","T4","T4_20",2,137,10,4,585,0.283528819730016,0.477617623318907,0.0859821132398709,585,275.769901854489
"138","T4","T4_13",2,138,10,3,586,0.288719910598801,0.484105262664334,0.0731110772190941,586,275.862689520491
"139","T4","T4_106",2,139,10,2,587,0.27504917139629,0.517487606649646,0.0570886981613518,587,275.766778253557
"140","T4","T4_2",2,140,10,1,588,0.283222166575323,0.509043965687927,0.0538888339812194,588,275.784818092271
